date,no2,o3,co2,so2,pm10,TVV,Fq,NVV,NFq,MVV,FBC,NPI,NI,NBCI,meantemp,mintemp,maxtemp
2013-08-17,0.011,0.017,0.2,0.005,18,1439.444444,6.444444444,473.8888889,2.055555556,237.3639771,385.5555556,0.327922461,1.271253114,1.784302441,28.7,27.1,31.6
2013-08-18,0.009,0.017,0.2,0.005,30,1524.444444,7,509.4444444,2.055555556,220.108666,360.5555556,0.342888268,1.426099543,1.629456013,28.3,26,31.5
2013-08-19,0.019,0.029,0.3,0.006,25,1600.666667,6.666666667,468.6666667,2,242.3555556,348.6666667,0.319603059,1.386449735,1.613550265,28.2,25.7,32.3
2013-08-20,0.036,0.028,0.5,0.007,31,1684.166667,7.583333333,514.1666667,2.416666667,220.9772589,335.8333333,0.307219679,1.519090863,1.897575804,27.4,23,32.3
2013-08-21,0.027,0.051,0.4,0.006,28,1747.5,8.5,707.5,3.5,205.4794372,362.5,0.431000649,1.972321429,2.527678571,28.8,24.2,33.9
2013-08-22,0.029,0.036,0.4,0.008,33,1323,6.6,498,2.4,197.9607143,302,0.384285042,1.677805078,1.722194922,29.3,26.3,32.3
2013-08-23,0.024,0.013,0.3,0.006,17,1632.222222,6.666666667,612.2222222,2.666666667,245.2962963,367.7777778,0.413071154,1.706391427,1.96027524,25.7,23.7,28.7
2013-08-24,0.025,0.031,0.4,0.007,27,1396.5,6.7,400,1.6,225.9206349,320,0.275424647,1.251331169,1.348668831,26.6,21.9,31.5
2013-08-25,0.023,0.031,0.4,0.006,25,1357.777778,7.666666667,502.2222222,2.555555556,207.979798,318.8888889,0.359979146,1.640798399,1.914757156,27.1,22,32.1
2013-08-26,0.027,0.034,0.4,0.006,25,1573.5,8.7,533,2.5,210.6988636,340,0.344383787,1.756118623,1.743881377,27,22.8,31.6
2013-08-27,0.022,0.049,0.5,0.007,47,1798.75,8.375,751.25,3,241.515873,402.5,0.425189727,1.930929487,2.069070513,25.6,22.5,29.3
2013-08-28,0.023,0.039,0.5,0.007,51,1403.333333,7.333333333,596.6666667,2.333333333,206.5954185,346.6666667,0.410723113,1.825148032,1.508185301,26.4,22.7,30.8
2013-08-29,0.014,0.035,0.5,0.006,39,1520,8.75,570,3.25,175.4375,290,0.371697211,1.974195076,2.275804924,25.5,24.5,26.7
2013-08-30,0.016,0.037,0.4,0.005,21,1542,8.8,819,3.6,208.7028388,441,0.484189185,2.357438706,2.242561294,25.1,22.3,28.3
2013-08-31,0.021,0.024,0.4,0.005,21,1415.454545,8.545454545,513.7272727,2.818181818,196.2367094,284.0909091,0.362272173,2.031679251,1.786502567,24,21.1,27.9
2013-09-01,0.02,0.025,0.3,0.006,20,1559.571429,7.285714286,688.8095238,2.761904762,227.6391723,367.1428571,0.44111356,1.88606992,1.875834842,23.5,19.8,28.2
2013-09-02,0.021,0.031,0.3,0.006,23,1540.625,7.375,685.625,2.9375,207.4655258,319.375,0.476251951,2.140791371,1.796708629,22.4,17.3,26.9
2013-09-03,0.019,0.026,0.3,0.005,17,1345.384615,7.307692308,489.2307692,2.230769231,189.3163781,303.8461538,0.360675753,1.713431272,1.517337959,21.7,16.4,26.8
2013-09-04,0.021,0.027,0.3,0.005,16,1513.333333,7.933333333,594.0666667,2.8,213.0138817,320.6666667,0.392937335,1.955053103,1.844946897,22,16.4,27.5
2013-09-05,0.027,0.018,0.3,0.005,16,1337.142857,6.571428571,447.1428571,2,213.1411565,310,0.335088644,1.478859236,1.521140764,21.2,17.9,24.1
2013-09-06,0.022,0.021,0.3,0.005,12,1631.916667,7.5,594.1666667,2.5,215.8202261,334.1666667,0.37311443,1.767607561,1.732392439,20.8,19,23.1
2013-09-07,0.022,0.032,0.3,0.005,15,1505.6,7.133333333,584.6666667,2.6,218.9184343,324.6666667,0.39193554,1.772810051,1.827189949,21.9,17.9,26.9
2013-09-08,0.019,0.04,0.4,0.006,35,1499.904762,7.571428571,567.5238095,2.428571429,217.0509715,356.1904762,0.404521092,1.673656185,1.754915243,22.9,18.4,27.9
2013-09-09,0.034,0.025,0.5,0.008,55,1405.517241,7.724137931,516.2068966,2.75862069,194.5726103,317.9310345,0.39737584,1.843687226,1.914933463,23,19.8,26.5
2013-09-10,0.037,0.021,0.6,0.007,60,1498.571429,7.5,555.7142857,2.607142857,206.3083553,343.5714286,0.370215816,1.646239853,1.960903004,22,19.1,25.2
2013-09-11,0.034,0.017,0.5,0.005,21,1408.421053,7.421052632,433.1578947,2.210526316,191.8797182,282.6315789,0.340071891,1.550530493,1.659995823,20.1,19.1,20.9
2013-09-12,0.035,0.013,0.6,0.006,29,1676.666667,8.666666667,626.6666667,3.19047619,201.5104618,315.2380952,0.396839569,2.14718916,2.043287031,23,20.3,26.3
2013-09-13,0.023,0.019,0.4,0.005,15,1671.692308,8.692307692,606.1538462,3.076923077,200.7051565,333.0769231,0.363270996,1.902806656,2.174116421,22.9,20.9,25.2
2013-09-14,0.023,0.022,0.3,0.005,13,1630.192308,8,602.6923077,2.807692308,211.6255507,331.5384615,0.367820437,1.84818649,1.959505817,23.1,21.5,25.3
2013-09-15,0.018,0.029,0.3,0.006,20,1419.565217,7.173913043,499.1304348,2.565217391,207.7192892,300.8695652,0.376222193,1.804336063,1.760881329,23.4,20.3,28.2
2013-09-16,0.028,0.019,0.3,0.006,22,1524.642857,7.5,627.1428571,2.357142857,217.9270254,364.2857143,0.408344232,1.777686024,1.579456833,20.9,15.2,27
2013-09-17,0.045,0.017,0.5,0.007,25,1608.571429,6.714285714,565.7142857,2,245.7335601,371.4285714,0.335738158,1.62429723,1.37570277,22.6,17,29.3
2013-09-18,0.036,0.03,0.5,0.007,37,1468.125,7.125,650,2.625,213.952381,327.5,0.448738744,2.078304335,1.546695665,24.4,17.5,31.1
2013-09-19,0.017,0.048,0.4,0.006,35,1599.8,8,628,2.8,209.6835642,349,0.412918512,1.890980392,1.909019608,24.7,20.5,30.2
2013-09-20,0.017,0.045,0.4,0.007,34,1631,8,705,3.3,209.9410173,342,0.456173093,2.318421192,1.981578808,23.4,20.1,28
2013-09-21,0.018,0.031,0.3,0.006,27,1398.666667,7.666666667,507,2.533333333,207.1796296,308,0.364934429,1.696265935,1.837067399,23.8,19.9,27.8
2013-09-22,0.012,0.033,0.2,0.005,16,1482.0625,7.5625,602.5,2.625,204.3831845,338.75,0.396302303,1.79860767,1.82639233,23.1,20.4,27.2
2013-09-23,0.022,0.032,0.3,0.005,23,1954.444444,7.777777778,701.1111111,2.555555556,253.8623136,392.2222222,0.351482465,1.878571429,1.676984127,23.8,18.6,29
2013-09-24,0.025,0.021,0.4,0.006,21,1684.1,9.7,607,3.4,188.202381,340,0.38573637,1.970895307,2.429104693,22,20,23.9
2013-09-25,0.015,0.027,0.3,0.005,17,1203.333333,9.333333333,323.3333333,2.666666667,131.2698413,223.3333333,0.303280324,1.363690476,2.30297619,19.5,15.3,24.2
2013-09-26,0.024,0.027,0.3,0.006,19,2101.428571,10.57142857,767.1428571,3.285714286,207.992008,328.5714286,0.377050803,2.284206349,2.001507937,17.3,12.7,22.5
2013-09-27,0.037,0.025,0.4,0.007,29,1796.666667,8.75,730,3.25,204.9111768,306.6666667,0.406331247,2.358229117,1.891770883,17.9,10.9,24
2013-09-28,0.049,0.016,0.5,0.008,38,1613.928571,8.5,552.5,2.714285714,197.8723974,278.5714286,0.355570926,2.082861094,1.63142462,17.4,15.2,19.9
2013-09-29,0.023,0.021,0.4,0.005,13,1395,8.375,545.625,3,174.3875153,267.5,0.380292897,1.996751876,2.003248124,17.2,14.7,19.7
2013-09-30,0.023,0.021,0.3,0.005,8,1528.75,10,635,2.875,157.0267406,313.75,0.412130909,2.014408541,1.860591459,20.7,18,25.5
2013-10-01,0.033,0.022,0.4,0.006,20,1420.294118,8.647058824,615.2941176,3.294117647,185.7714834,313.5294118,0.422538465,2.040037544,2.254080103,21.6,17.2,27.2
2013-10-02,0.023,0.03,0.4,0.007,27,1374.642857,7.285714286,508.9285714,2.5,198.9671202,340.7142857,0.360256724,1.503913309,1.996086691,19.4,15,22.8
2013-10-03,0.018,0.027,0.3,0.005,20,1500.833333,7.75,623.3333333,2.916666667,204.9371693,340.8333333,0.418750465,1.862168346,2.054498321,16.3,11,21.3
2013-10-04,0.037,0.015,0.5,0.006,27,1493.636364,7.272727273,513.6363636,2.363636364,220.2055621,357.2727273,0.353282321,1.658005328,1.705631036,17.4,10.7,25.1
2013-10-05,0.037,0.01,0.5,0.006,19,1356.928571,6.714285714,598.2142857,2.357142857,213.696712,386.7857143,0.426564223,1.650282106,1.706860751,20,12.6,28.1
2013-10-06,0.021,0.022,0.3,0.005,12,1371.764706,7.352941176,494.7058824,2.294117647,194.4135244,316.4705882,0.374301638,1.751325953,1.542791695,20.8,15.4,25.7
2013-10-07,0.031,0.012,0.4,0.006,16,1417.692308,6.615384615,606.9230769,2.230769231,290.244894,426.9230769,0.474770362,1.545374721,1.68539451,22.8,19.8,26.9
2013-10-08,0.025,0.006,0.4,0.006,14,2013.636364,8.818181818,813.6363636,3.181818182,239.3542569,410,0.406910706,1.985473237,2.196344945,20,18,21.8
2013-10-09,0.028,0.016,0.4,0.006,17,1701.111111,8.777777778,586.6666667,2.888888889,207.2757736,352.2222222,0.356457289,1.744016254,2.144872635,20.5,15.5,26.4
2013-10-10,0.038,0.003,0.7,0.007,28,1465,8.375,420,2.625,187.1001984,292.5,0.266411361,1.471272812,2.153727188,21.1,15.9,26.4
2013-10-11,0.014,,0.2,0.006,12,1674.466667,7.666666667,675.8,2.933333333,235.4629269,373.3333333,0.383508509,1.873424503,2.05990883,18.1,14.1,20.7
2013-10-12,0.021,,0.3,0.006,24,1496.388889,7.944444444,510.5555556,2.611111111,198.9178792,328.8888889,0.345770576,1.67279321,1.938317901,16.4,11,21.5
2013-10-13,0.032,,0.5,0.006,31,1638.666667,8.277777778,615.8888889,2.888888889,204.1007943,362.8333333,0.391731689,1.823553942,2.065334947,17.3,12.2,23.4
2013-10-14,0.026,0.038,0.5,0.007,30,1780.454545,8.181818182,575,2.545454545,223.4091893,399.0909091,0.327673546,1.443364481,2.102090065,18.3,13.3,24.4
2013-10-15,0.011,0.013,0.4,0.005,25,1735.714286,8.857142857,561.4285714,2.857142857,210.0020341,351.4285714,0.344990285,1.859873888,1.997268969,12,7.7,17.4
2013-10-16,0.012,0.016,0.3,0.005,14,2266.25,11,812.5,4,225.9989788,331.25,0.35684607,2.617637845,2.382362155,11.2,6.1,16.8
2013-10-17,0.02,0.006,0.5,0.007,26,1876.666667,8.166666667,753.3333333,3,236.6549654,348.3333333,0.400458705,2.249662524,1.750337476,12.4,6.8,18.9
2013-10-18,0.019,0.011,0.5,0.006,25,1839.166667,8.666666667,711.6666667,3.25,217.5138889,329.1666667,0.356536756,2.09989899,2.15010101,13.6,8.1,20.2
2013-10-19,0.018,0.009,0.5,0.006,20,1605.769231,7.846153846,569.2307692,2.538461538,214.8184871,343.0769231,0.363396835,1.690059027,1.848402512,14.6,9.8,19.5
2013-10-20,0.016,0.014,0.4,0.006,17,1586.052632,7.684210526,683.1578947,3,213.4353147,334.2105263,0.448003726,2.095219502,1.904780498,16.7,11.7,22.9
2013-10-21,0.015,0.009,0.4,0.006,14,1620.583333,9.5,749.75,3.833333333,175.6229049,274.1666667,0.444724101,2.606669394,2.22666394,16.2,12,22.2
2013-10-22,0.03,0.016,0.3,0.005,15,1506.666667,7.333333333,473.3333333,2,200.952381,340,0.333508419,1.436819172,1.563180828,15.9,11.3,21.7
2013-10-23,0.032,0.015,0.3,0.005,20,1634.285714,7.571428571,514.2857143,2.285714286,217.6445578,365.7142857,0.288863829,1.343406593,1.942307692,16.2,12.2,22.1
2013-10-24,0.028,0.017,0.4,0.006,35,1761.111111,8.222222222,666.6666667,2.777777778,227.688953,397.7777778,0.382377158,1.690746164,2.087031614,13.1,7.8,18.5
2013-10-25,0.017,0.022,0.3,0.005,39,1683.846154,8,576.9230769,2.615384615,218.8187667,352.3076923,0.326076055,1.646784933,1.968599682,9.3,5.3,14.5
2013-10-26,0.03,0.014,0.5,0.005,38,1683.928571,8.5,562.8571429,2.5,200.0218254,322.1428571,0.340131924,1.849672219,1.650327781,10,4.3,15.7
2013-10-27,0.034,0.019,0.5,0.006,38,1467.142857,7.428571429,500.7142857,2.428571429,210.800737,327.8571429,0.36620149,1.686834741,1.741736688,11.4,5.1,18
2013-10-28,0.055,0.007,0.7,0.007,45,1784.583333,8.416666667,597.5,2.583333333,223.9558081,335,0.345988778,1.932512534,1.6508208,11.6,6.7,16.7
2013-10-29,0.043,0.015,0.7,0.007,49,1328,7.8,388,2.6,190.9761905,270,0.290719157,1.440761905,2.159238095,12.7,9.5,16.5
2013-10-30,0.031,0.014,0.5,0.006,22,1349,7.8,501,2.7,187.8021146,288,0.346155478,1.759579739,1.940420261,10.5,6.4,16.2
2013-10-31,0.051,0.005,0.7,0.006,32,1446.666667,9,600,3.166666667,163.4511785,318.3333333,0.425069002,1.95082672,2.215839947,11.7,5.5,18.8
2013-11-01,0.055,0.009,0.7,0.006,40,1510.555556,8.333333333,502.2222222,2.833333333,184.5070747,290,0.326231505,1.739223025,2.094110309,14.8,8.6,20.7
2013-11-02,0.058,0.004,0.7,0.007,40,1467.8125,7.25,548.75,2.375,222.5815972,338.125,0.374906709,1.662029937,1.712970063,11.6,8.6,14.9
2013-11-03,0.041,0.01,0.7,0.007,43,1728.947368,9,657.8947368,3.052631579,201.0753581,339.7368421,0.396652508,1.925370489,2.12726109,11.9,7.8,16.7
2013-11-04,0.04,0.012,0.7,0.007,40,1804.923077,9.384615385,561.4615385,3.153846154,200.9003251,350,0.33030283,1.678486208,2.475359946,12.6,9.2,17.6
2013-11-05,0.049,0.01,0.8,0.007,43,1629.285714,8.071428571,666.4285714,2.642857143,212.699994,355,0.404494356,1.906312298,1.736544845,12.3,7.5,18.5
2013-11-06,0.047,0.011,0.7,0.007,44,1987.142857,9,612.8571429,2.714285714,221.5685941,325.7142857,0.326491163,1.996848073,1.717437642,12.2,9,15.9
2013-11-07,0.019,0.022,0.3,0.006,36,1859.166667,7.666666667,670.8333333,2.166666667,242.1607143,374.1666667,0.38496765,1.830764788,1.335901879,12.2,7.5,15.8
2013-11-08,0.036,0.007,0.4,0.006,21,2070.625,8.5,730.625,2.875,244.0927198,348.75,0.333690765,2.135664155,1.739335845,9,4,14.5
2013-11-09,0.043,0.004,0.5,0.006,26,1866.666667,8.833333333,796.6666667,3.5,222.6944444,321.6666667,0.427748982,2.478154036,2.021845964,11.6,9.2,15.5
2013-11-10,0.012,0.024,0.2,0.005,13,1671.428571,8.428571429,354.2857143,1.857142857,204.7402597,318.5714286,0.203647899,1.053219955,1.803922902,5.5,2.1,10.4
2013-11-11,0.021,0.018,0.3,0.006,28,1834.166667,7.666666667,606.6666667,2.833333333,244.4964827,355,0.347351975,1.794287065,2.039046268,2.6,-1.4,7.5
2013-11-12,0.024,0.016,0.3,0.005,19,1970,7.75,678.3333333,2.416666667,264.4323894,390.8333333,0.340502279,1.730925568,1.685741098,3.4,-1.1,8.5
2013-11-13,0.048,0.004,0.6,0.007,32,2270,9.5,919,3.2,251.3812229,513,0.386539106,2.119063278,2.080936722,4.8,-0.9,11.4
2013-11-14,0.062,0.001,0.8,0.009,36,1895.714286,10.42857143,612.8571429,3,186.3367347,340,0.319600013,1.714342404,2.285657596,6.7,3.1,9.9
2013-11-15,0.037,0.001,,0.007,78,1471.764706,7.882352941,446.4705882,2.294117647,204.605042,337.0588235,0.325079014,1.45871455,1.835403097,8.2,5.8,12.4
2013-11-16,0.036,0.001,,0.007,66,1345.625,7.0625,396.5625,1.8125,217.4317956,328.125,0.300947833,1.23278951,1.57971049,7,2.4,12
2013-11-17,0.015,0.007,,0.006,19,1455,7.15,507,2.4,216.5660714,323,0.344669002,1.637009745,1.762990255,5.2,2.2,7.6
2013-11-18,0.014,0.011,0.2,0.005,16,1578.571429,8,515.7142857,2.142857143,202.7362915,300,0.318806236,1.64978355,1.493073593,1.1,-1.5,4.2
2013-11-19,0.018,0.014,0.3,0.006,21,1870.909091,8.727272727,646.3636364,2.727272727,223.767316,362.7272727,0.343325261,1.882244088,1.84502864,1.1,-1.7,3.8
2013-11-20,0.024,0.012,0.3,0.006,21,1451.25,7.5,612.5,2.75,204.5347222,360,0.416259408,1.721748992,2.028251008,1.5,-1.9,5.9
2013-11-21,0.033,0.008,0.5,0.007,22,1594.444444,8.111111111,614.4444444,2.888888889,199.7537678,321.1111111,0.392121976,1.925749559,1.96313933,2.6,-1.4,7.3
2013-11-22,0.048,0.005,0.9,0.01,51,1539.692308,6.923076923,670,2.615384615,236.5606338,380.7692308,0.444310453,1.798950019,1.816434596,4.6,-0.7,10.5
2013-11-23,0.054,0.009,1.1,0.011,87,1793.461538,6.769230769,598.4615385,2.230769231,265.6852869,388.4615385,0.325694632,1.574934589,1.655834642,7.1,2.2,12.5
2013-11-24,0.043,0.013,0.7,0.009,78,1546,6.933333333,622,2.6,231.344709,364,0.396188211,1.826356224,1.773643776,7.3,4.4,10.6
2013-11-25,0.018,0.02,0.3,0.006,15,1540,8.272727273,619.0909091,2.818181818,199.9451004,333.6363636,0.401523515,1.871646593,1.946535225,4.7,-0.1,10.2
2013-11-26,0.028,0.012,0.4,0.006,24,1488.571429,9.285714286,581.4285714,3.142857143,182.4301948,318.5714286,0.398393372,1.823285147,2.319571995,2.1,-2.4,5.8
2013-11-27,0.025,0.012,0.4,0.006,19,1463.333333,13,670,5,120.9206349,240,0.454741552,2.807407407,3.192592593,0,-4.3,4.7
2013-11-28,0.019,0.016,0.3,0.006,52,1790,8.5,935,4,215.3787879,275,0.564912454,3.39,1.61,-3.8,-6.4,-0.9
2013-11-29,0.034,0.01,0.5,0.007,40,1154.285714,8.142857143,395.7142857,3,141.3663004,234.2857143,0.321057773,1.724527905,2.275472095,-0.7,-5.4,4.8
2013-11-30,0.046,0.007,0.6,0.008,38,1673.333333,9.555555556,580,3,188.595178,304.4444444,0.346028866,2.243570291,1.756429709,5.3,-1.1,10.6
2013-12-01,0.037,0.009,0.6,0.008,53,1544.363636,8.136363636,571.6363636,2.636363636,199.0918798,335,0.365324174,1.783322094,1.853041542,4.5,1.4,8.6
2013-12-02,0.055,0.002,0.9,0.009,51,1615.869565,8.260869565,642.826087,3.086956522,202.5562143,327.3913043,0.404481635,1.959894331,2.127062191,3.9,0.1,6.6
2013-12-03,0.048,0.008,0.8,0.014,68,1821.578947,9.052631579,672.1052632,3.157894737,210.4794548,341.0526316,0.360182678,1.974241334,2.183653402,6.7,4.5,9.9
2013-12-04,0.057,0.009,0.9,0.01,72,1844.5,8.3,539,2.3,233.9873016,374,0.302597858,1.526904762,1.773095238,5.5,2.1,9.6
2013-12-05,0.051,0.001,1.1,0.011,107,1595.625,7.75,453.75,2.125,210.6344697,336.875,0.267740843,1.489640063,1.635359937,5.5,2.1,9
2013-12-06,0.032,0.004,0.4,0.008,25,1734.166667,7.916666667,533.3333333,2.25,260.1944444,354.1666667,0.29996061,1.53124398,1.71875602,3,-0.7,7
2013-12-07,0.041,0.004,0.5,0.007,24,1624.583333,7.166666667,471.6666667,2,283.1685907,388.3333333,0.324296554,1.369411376,1.630588624,6.2,3.8,11
2013-12-08,0.047,0.002,0.7,0.007,37,1765.882353,7.117647059,627.6470588,2.470588235,280.0109711,398.8235294,0.376335352,1.802744635,1.667843601,4.2,2.5,6.5
2013-12-09,0.038,0.005,0.7,0.007,31,1543.076923,6.769230769,442.3076923,2.153846154,238.9798535,395.3846154,0.286045482,1.200287123,1.953559031,3.8,1.9,5.2
