date,no2,o3,co2,so2,pm10,TVV,Fq,NVV,NFq,MVV,FBC,NPI,NI,NBCI,meantemp,mintemp,maxtemp
2013-12-10,0.029,0.012,0.5,0.008,35,1554.6875,7.5,626.25,3,221.4650298,353.75,0.395010563,1.847301148,2.152698852,0.3,-2.2,3.5
2013-12-11,0.024,0.014,0.4,0.007,20,1565,7.4,481,2.5,215.0416667,318,0.311472602,1.756441175,1.743558825,-1.7,-4.3,0.2
2013-12-12,0.029,0.009,0.4,0.007,23,1879.166667,9.333333333,691.6666667,3.166666667,216.3194444,391.6666667,0.373136072,1.8525,2.314166667,-3.2,-6.3,0.3
2013-12-13,0.023,0.013,0.3,0.006,39,1502.5,9,457,3.2,170.1729409,336,0.310271055,1.810983437,2.389016563,-6.8,-8.9,-4.3
2013-12-14,0.044,0.003,0.5,0.007,26,1502.5,8.25,568.75,3,187.2435215,290.4166667,0.378558421,1.977725201,2.022274799,-4.9,-8.5,-1.4
2013-12-15,0.04,0.009,0.5,0.007,28,1666.875,8.3125,562.5,2.625,228.8542794,343.75,0.336344371,1.806418191,1.818581809,-4.4,-8,0.7
2013-12-16,0.06,0.002,0.9,0.008,46,1700.769231,7.538461538,615.3846154,2.538461538,229.2147297,348.4615385,0.358149663,1.750080914,1.788380625,-3.6,-7.3,0.5
2013-12-17,0.066,0.002,1.1,0.009,60,1630.416667,8,535.4166667,2.5,208.6699735,340.4166667,0.331295311,1.543604924,1.956395076,-0.3,-5.5,4.7
2013-12-18,0.056,0.004,0.9,0.008,29,1478.692308,7.076923077,558.6923077,2.307692308,215.1080753,335,0.361222707,1.606561814,1.701130493,2.2,-0.9,6.5
2013-12-19,0.02,0.019,0.4,0.007,30,1376.25,8.25,690,3.5,167.5,292.5,0.468678082,2.311694678,2.188305322,-3.5,-6.5,-0.9
2013-12-20,0.034,0.006,0.7,0.012,69,1768,7.6,650,2.6,232.1857143,318,0.387083525,2.073813814,1.526186186,-4,-8.1,-0.1
2013-12-21,0.045,0.012,0.7,0.008,71,1337.5,7.166666667,441.6666667,2.333333333,186.8015873,283.3333333,0.304251224,1.491594517,1.841738817,-3.1,-6.3,0.9
2013-12-22,0.042,0.009,0.6,0.007,31,1497.777778,7.333333333,652.7777778,2.666666667,206.7283951,352.2222222,0.396256144,1.818501879,1.848164788,-2.1,-6.8,3.1
2013-12-23,0.045,0.009,0.5,0.007,32,1790.416667,9.166666667,652.5,3.166666667,198.389881,333.3333333,0.383650552,2.01209167,2.154574996,-1.1,-3.7,2.3
2013-12-24,0.068,0.003,0.9,0.008,61,1481.666667,8.083333333,531.6666667,2.666666667,185.3503002,312.5,0.368762127,1.742735043,1.923931624,-1.6,-5.9,4
2013-12-25,0.07,0.003,1,0.009,66,1426.923077,8.538461538,533.0769231,2.692307692,168.6954434,291.5384615,0.374753896,1.840101565,1.852206127,-0.5,-4.4,3.7
2013-12-26,0.048,0.007,0.7,0.009,51,1790,8,632,2,238.5460317,490,0.323859019,1.245518926,1.754481074,-0.5,-4,2.7
2013-12-27,0.024,0.017,0.4,0.008,42,1746.666667,7.666666667,553.3333333,2,224.1269841,350,0.323589504,1.535661376,1.464338624,-6.8,-9.3,-3.7
2013-12-28,0.031,0.014,0.4,0.006,20,1480,7.166666667,531.6666667,2.166666667,203.9087302,290,0.346996535,1.778549383,1.388117284,-6.5,-9.8,-2.7
2013-12-29,0.044,0.008,0.6,0.007,27,2105,7.5,1150,3,292.7708333,745,0.492891622,1.998253542,2.001746458,-2.9,-8,1.6
2013-12-30,0.053,0.006,0.9,0.014,71,1478.333333,7.333333333,452.5,2.333333333,201.484127,295,0.318831814,1.562119262,1.771214071,2.2,-1.9,6.3
2013-12-31,0.046,0.007,0.8,0.014,94,1887.5,8.666666667,550,2.333333333,229.4424603,341.6666667,0.28909182,1.4875,1.845833333,3.8,0.5,8
2014-01-01,0.031,0.014,0.5,0.009,108,1750.769231,7.384615385,649.6153846,2.538461538,240.6849817,358.0769231,0.364992456,1.818349562,1.720111976,4,0.3,7.9
2014-01-02,0.04,0.009,0.6,0.009,47,1678.571429,8.285714286,597.1428571,3,217.1399434,378.5714286,0.370234645,1.659342404,2.340657596,1.5,-1.3,6.2
2014-01-03,0.058,0.003,0.9,0.01,54,1677.777778,7.111111111,646.6666667,2.444444444,235.1697531,350,0.378202226,1.819417989,1.625026455,2.3,-1.1,7.3
2014-01-04,0.038,0.006,0.5,0.007,39,1817.142857,7.857142857,648.5714286,2.428571429,233.574045,368.5714286,0.34787275,1.76614338,1.662428048,-0.1,-3.7,5.6
2014-01-05,0.043,0.006,0.6,0.007,36,1310.125,7.25,546.25,2.5,185.3608631,292.5,0.413525888,1.887946429,1.612053571,-0.8,-4.3,3.8
2014-01-06,0.063,0.002,0.9,0.01,61,1483.75,8.625,556.25,3,169.7222222,300,0.377510152,1.824644886,2.175355114,0.8,-3.7,6.4
2014-01-07,0.069,0.002,0.9,0.011,69,1547,8.7,604,3,186.2315476,324,0.404275743,1.879133419,2.120866581,3,0.3,5.5
2014-01-08,0.038,0.01,0.6,0.01,58,1654.285714,10.14285714,601.4285714,3.428571429,165.66163,297.1428571,0.355488268,2.095631849,2.33293958,0.5,-5.7,4
2014-01-09,0.021,0.02,0.3,0.005,16,1663.75,6.25,687.5,2.25,288.3407738,462.5,0.43155284,1.671199634,1.578800366,-7.8,-10.4,-4.3
2014-01-10,0.045,0.006,0.5,0.008,34,1666.625,8.875,578.125,3.125,214.4178166,335,0.344867459,1.828869048,2.296130952,-4.7,-9.3,-0.9
2014-01-11,0.053,0.004,0.7,0.009,42,1958.888889,9.777777778,700,3,220.8440156,377.7777778,0.342742687,1.930302227,2.069697773,-1.7,-5.4,2.4
2014-01-12,0.039,0.013,0.6,0.009,53,1767.777778,9,512.2222222,2.777777778,212.4191549,357.7777778,0.299537113,1.549729512,2.228048266,-2.4,-7.7,2.5
2014-01-13,0.033,0.013,0.4,0.006,26,1815,7.75,867.5,3.25,237.1339286,342.5,0.485762926,2.524574373,1.725425627,-6.2,-10.5,-1.6
2014-01-14,0.049,0.007,0.6,0.007,37,1528.333333,7.5,416.6666667,2.166666667,199.4563492,306.6666667,0.27612175,1.399220273,1.767446394,-4.3,-8.9,1.1
2014-01-15,0.056,0.006,0.8,0.009,51,1540,8.2,604,2.8,203.8214286,304,0.37104105,2.06369281,1.73630719,-2.9,-7.6,2.2
2014-01-16,0.065,0.002,0.9,0.012,88,1490.833333,8.333333333,556.6666667,2.333333333,193.6759259,360,0.371437881,1.713806836,1.619526497,0.1,-4,3.6
2014-01-17,0.07,0.003,1.3,0.011,106,1698.75,8,701.25,2.875,234.3402257,407.5,0.414972788,1.954761407,1.920238593,-0.1,-3.7,3.8
2014-01-18,0.029,0.017,0.5,0.008,51,2125.272727,9.181818182,749.0909091,3,232.9353147,358.1818182,0.35899958,2.12032768,1.87967232,-2.2,-4.9,0.8
2014-01-19,0.039,0.009,0.5,0.009,43,1831.25,8.75,609.0625,2.6875,224.4444132,364.375,0.330613624,1.725267008,1.962232992,-2.6,-7.4,2.4
2014-01-20,0.043,0.006,0.7,0.008,56,1756.5,9.3,582,2.9,195.957437,325,0.35242518,1.88060442,2.01939558,-1.5,-4.2,1.9
2014-01-21,0.037,0.013,0.7,0.012,91,1688.75,9.5,696.25,3.5,196.6607143,300,0.410750557,2.316875,2.183125,-5.5,-7.2,-3.1
2014-01-22,0.059,0.007,0.8,0.01,72,1300,6.5,210,1.5,211.25,350,0.161538462,0.6,1.9,-3.9,-9.5,1.6
2014-01-23,0.065,0.005,0.9,0.009,40,1512.5,8,512.5,2.75,193.8541667,302.5,0.366854228,1.782440476,1.967559524,-0.8,-5.2,4.1
2014-01-24,0.069,0.002,0.9,0.009,44,1736,10.83333333,606.5,3.5,158.525641,275,0.34516217,2.163492063,2.336507937,3,-1.1,5.7
2014-01-25,0.053,0.005,0.9,0.008,39,1488.571429,7.857142857,657.1428571,3,190.4484127,300,0.430299714,2.17247449,1.82752551,4.2,-0.4,6.3
2014-01-26,0.03,0.016,0.4,0.006,29,1720.375,8.875,546.25,3,203.3835089,331.25,0.320924296,1.756051587,2.243948413,-2.1,-5.3,2.3
2014-01-27,0.052,0.005,0.6,0.008,29,1778.75,8.25,740,3,229.2651966,385,0.416552487,1.978992104,2.021007896,0.2,-5.4,6
2014-01-28,0.037,0.012,0.4,0.006,26,1742.727273,8.636363636,677.2727273,2.636363636,233.3366129,391.8181818,0.401653145,1.846356283,1.790007354,1.5,-3,4.6
2014-01-29,0.062,0.004,0.7,0.007,33,1874.444444,10,708.8888889,3.333333333,195.7655801,304.4444444,0.382943897,2.349328858,1.984004475,2.2,-5.3,8.2
2014-01-30,0.039,0.013,0.5,0.007,30,1566,8.333333333,543.7777778,2.888888889,210.963925,312.2222222,0.343063248,1.978164548,1.91072434,4,-1,6.5
2014-01-31,0.04,0.01,0.5,0.007,21,1684.090909,7.909090909,585.4545455,2.636363636,219.1635511,320,0.348830161,1.842944581,1.793419055,1.3,-4.3,7
2014-02-01,0.049,0.002,0.6,0.006,23,1679.411765,8.294117647,615.8823529,2.705882353,203.0809991,348.8235294,0.357024942,1.766948932,1.938933421,4.9,3.7,6
2014-02-02,0.04,0.006,0.6,0.006,18,1601.8,7.133333333,606.6666667,2.2,230.043747,353,0.373747021,1.717482576,1.482517424,4.9,2.8,6.5
2014-02-03,0.019,0.015,0.3,0.006,58,1662.5,8.7,591.5,2.8,203.3825397,337,0.356972878,1.728163923,2.071836077,-3.5,-8.2,2.8
2014-02-04,0.018,0.023,0.3,0.006,29,1495.25,8.166666667,538.3333333,2.833333333,189.97114,308.3333333,0.349227557,1.726634627,2.106698706,-7.4,-10.5,-3.7
2014-02-05,0.038,0.012,0.3,0.008,38,1741.111111,8.111111111,683.3333333,3,220.8263187,326.6666667,0.384479742,2.052963779,1.947036221,-4.8,-8.9,0.3
2014-02-06,0.054,0.006,0.5,0.008,36,1647.5,7.875,490,2,205.0406295,338.75,0.282928509,1.383681204,1.616318796,-1.3,-5.2,4.5
2014-02-07,0.033,0.014,0.3,0.006,15,1880.416667,8.916666667,648.3333333,3.083333333,214.6497565,378.3333333,0.356388617,1.779513301,2.303820033,2.4,-2,7.6
2014-02-08,0.028,0.016,0.3,0.005,9,1754.642857,8.214285714,520.3571429,2.285714286,224.7695063,348.5714286,0.29280591,1.472181875,1.813532411,0.2,-1.5,2.5
2014-02-09,0.025,0.019,0.4,0.006,16,1818.333333,7.533333333,590.3333333,2.4,250.850457,400,0.33779203,1.542685574,1.857314426,-1.6,-3.4,0.7
2014-02-10,0.035,0.016,0.3,0.006,21,1785,9.090909091,628.6363636,3,206.3576701,320,0.353723514,1.974951479,2.025048521,-0.1,-2.9,4.4
2014-02-11,0.037,0.014,0.2,0.006,17,1881.111111,8.777777778,563.3333333,2.555555556,214.4046016,336.6666667,0.302722405,1.646435533,1.909120022,0.2,-3.8,5.2
2014-02-12,0.045,0.008,0.2,0.006,21,1917.5,9,709.5,3,221.9482601,413,0.327688811,1.744893225,2.255106775,1.2,-2,5.1
2014-02-13,0.047,0.01,0.3,0.007,22,1767.142857,10,837.1428571,4.285714286,187.9244565,352.8571429,0.492845364,2.443368714,2.842345572,1.9,-2.1,6.5
2014-02-14,0.038,0.015,0.5,0.006,17,1695.416667,9.583333333,685.8333333,3.333333333,187.4933203,294.1666667,0.40552455,2.35848046,1.974852873,2.7,-0.7,7.6
2014-02-15,0.048,0.012,0.6,0.007,30,1520.625,8.25,588.3125,3.125,204.6019231,303.125,0.390094343,2.006876771,2.118123229,2.7,-1.9,8.5
2014-02-16,0.059,0.009,0.8,0.008,53,1599.142857,7.928571429,665.7142857,3.071428571,225.5229978,346.4285714,0.438628504,2.033487438,2.037941133,2.8,-1.1,8.1
2014-02-17,0.058,0.012,0.7,0.01,67,1792.333333,8.083333333,721.5,2.916666667,229.4258959,449.1666667,0.395235408,1.757842446,2.15882422,4.2,0.9,8.5
2014-02-18,0.032,0.019,0.4,0.006,21,1784,8.8,560,2.6,199.3406593,310,0.324838774,1.804940476,1.795059524,2.5,0.3,5.4
2014-02-19,0.043,0.01,0.5,0.006,28,1618,7.8,476,2.4,210.0577922,294,0.289304828,1.680929152,1.719070848,2.1,-1.9,6.7
2014-02-20,0.046,0.017,0.7,0.009,60,2005,13.5,675,4,162.6176471,350,0.342053196,1.928571429,3.071428571,1.2,-1.2,5.5
2014-02-21,0.047,0.018,0.7,0.008,57,1547.142857,8.714285714,641.4285714,3.142857143,186.4709884,315.7142857,0.38776864,1.963800125,2.179057018,0.9,-4,6.9
2014-02-22,0.062,0.016,0.9,0.01,81,1646.666667,9.166666667,530,2.833333333,183.0934343,336.6666667,0.322884498,1.563513514,2.26981982,2.2,-2.1,7.4
2014-02-23,0.058,0.017,0.9,0.011,87,2252,9.8,884,3.4,225.4257576,410,0.384075738,2.075,2.325,3.1,-1.8,8.5
2014-02-24,0.072,0.013,1.1,0.015,141,1460,9.333333333,680,2.666666667,167.2486772,303.3333333,0.437031564,2.107170099,1.559496568,4.1,-0.3,9.3
2014-02-25,0.08,0.011,1.2,0.014,148,1713.333333,8.666666667,516.6666667,2.666666667,211.4393939,333.3333333,0.295381635,1.517142857,2.14952381,5.7,0.6,12.3
2014-02-26,0.077,0.012,1.1,0.011,116,1502.5,6,615,2.25,256.0714286,355,0.413152133,1.761904762,1.488095238,8.4,1.4,16.4
2014-02-27,0.065,0.018,1,0.011,92,1815,7.5,525,2.5,247.5,340,0.277777778,1.569264069,1.930735931,7.7,3.8,13.1
2014-02-28,0.056,0.018,0.9,0.011,102,1905,7.5,425,1.5,265.8333333,390,0.221670802,1.065656566,1.434343434,6.7,1.3,12.3
2014-03-01,0.053,0.014,0.7,0.011,73,1580,8,600,3,197.5,300,0.379746835,2,2,6,3.3,9.4
2014-03-02,0.03,0.023,0.4,0.007,27,2000,9,450,2,222.2222222,300,0.225,1.5,1.5,4.5,-0.2,10.1
2014-03-03,0.048,0.019,0.6,0.01,47,2600,11,1050,4,236.3636364,350,0.403846154,3,2,5.2,-1,11.9
2014-03-04,0.065,0.018,1.1,0.012,69,1550,7,400,1,221.4285714,400,0.258064516,1,1,6.3,2.2,12.3
2014-03-05,0.017,0.028,0.3,0.007,34,2280,9,790,3,253.3333333,360,0.346491228,2.194444444,1.805555556,1.4,-1.4,5.3
2014-03-06,0.024,0.023,0.4,0.007,30,1230,8,630,3,153.75,250,0.512195122,2.52,1.48,0.3,-3,5
2014-03-07,0.024,0.024,0.4,0.007,28,2550,11,850,4,231.8181818,350,0.333333333,2.428571429,2.571428571,-0.6,-4.6,4.3
2014-03-08,0.034,0.018,0.5,0.008,35,1870,8,920,4,233.75,370,0.49197861,2.486486486,2.513513514,2,-2.2,7
2014-03-09,0.023,0.023,0.5,0.007,29,1600,7,550,2,228.5714286,300,0.34375,1.833333333,1.166666667,1.4,-1.6,4.8
2014-03-10,0.028,0.02,0.4,0.007,31,2740,10,870,3,274,500,0.317518248,1.74,2.26,1.5,-3.6,7.7
2014-03-11,0.049,0.012,0.6,0.009,42,1650,8,300,1,206.25,300,0.181818182,1,1,4.5,-0.9,9.4
2014-03-12,0.062,0.004,0.8,0.008,31,1950,7,450,2,278.5714286,400,0.230769231,1.125,1.875,6.9,4,9.5
2014-03-13,0.026,0.027,0.5,0.007,38,1830,9,550,3,203.3333333,300,0.300546448,1.833333333,2.166666667,5.2,1.6,8.3
2014-03-14,0.035,0.029,0.5,0.007,52,1900,10,750,3,190,300,0.394736842,2.5,1.5,3.4,-1.5,8.5
2014-03-15,0.033,0.033,0.5,0.009,84,2030,9,500,2,225.5555556,350,0.246305419,1.428571429,1.571428571,6.8,0.1,13.4
2014-03-16,0.031,0.036,0.6,0.009,80,2230,9,1030,3,247.7777778,430,0.461883408,2.395348837,1.604651163,11.3,5.7,18.5
2014-03-17,0.035,0.025,0.5,0.007,49,1550,8,800,3,193.75,350,0.516129032,2.285714286,1.714285714,12.6,6.9,19.4
2014-03-18,0.035,0.023,0.5,0.008,97,2000,9,550,2,222.2222222,350,0.275,1.571428571,1.428571429,10.5,7.7,16
2014-03-19,0.039,0.018,0.5,0.008,100,2130,8,1030,3,266.25,380,0.483568075,2.710526316,1.289473684,9.6,7.4,12.3
2014-03-20,0.037,0.02,0.4,0.008,53,2630,11,770,3,239.0909091,550,0.292775665,1.4,2.6,6.3,2.8,10.3
2014-03-21,0.024,0.026,0.3,0.007,26,2500,12,850,4,208.3333333,350,0.34,2.428571429,2.571428571,5.9,1.2,12
2014-03-22,0.038,0.023,0.5,0.009,45,2210,9,750,3,245.5555556,430,0.339366516,1.744186047,2.255813953,8.6,2.3,15.5
2014-03-23,0.037,0.034,0.6,0.01,64,2050,9,700,3,227.7777778,350,0.341463415,2,2,9.6,4.6,15.5
2014-03-24,0.038,0.031,0.5,0.009,47,2580,11,980,4,234.5454545,350,0.379844961,2.8,2.2,10.9,4.6,15.3
2014-03-25,0.032,0.024,0.4,0.007,46,1770,7,550,3,252.8571429,670,0.310734463,0.820895522,3.179104478,14.6,11.9,18.2
2014-03-26,0.046,0.018,0.5,0.009,52,1250,7,450,2,178.5714286,250,0.36,1.8,1.2,15.4,11.8,21.9
2014-03-27,0.053,0.02,0.6,0.01,68,1280,6,880,3,213.3333333,350,0.6875,2.514285714,1.485714286,13.5,7.7,20.4
2014-03-28,0.033,0.039,0.6,0.009,85,2120,9,850,3,235.5555556,350,0.400943396,2.428571429,1.571428571,16.6,11.3,23.8
2014-03-29,0.041,0.024,0.5,0.008,45,1740,8,970,4,217.5,350,0.557471264,2.771428571,2.228571429,15,13.2,18
2014-03-30,0.022,0.033,0.4,0.007,35,2250,10,600,3,225,350,0.266666667,1.714285714,2.285714286,14.9,10.2,20.6
2014-03-31,0.046,0.019,0.6,0.008,50,1450,7,700,2,207.1428571,350,0.482758621,2,1,14.5,8.8,20.2
2014-04-01,0.052,0.018,0.6,0.008,51,2750,12,900,4,229.1666667,400,0.327272727,2.25,2.75,15.6,9.5,23
2014-04-02,0.057,0.022,0.5,0.009,49,2100,9,800,3,233.3333333,400,0.380952381,2,2,15.5,9.9,21.9
2014-04-03,0.045,0.021,0.5,0.008,47,1720,8,600,3,215,350,0.348837209,1.714285714,2.285714286,10.2,5.5,13.6
2014-04-04,0.023,0.028,0.3,0.006,18,1100,6,150,1,183.3333333,250,0.136363636,0.6,1.4,6.6,2.3,11.7
2014-04-05,0.027,0.026,0.4,0.006,34,2170,10,870,3,217,420,0.400921659,2.071428571,1.928571429,6.2,3.5,11
2014-04-06,0.017,0.03,0.3,0.006,31,2100,10,600,3,210,350,0.285714286,1.714285714,2.285714286,7.4,2.3,12.8
2014-04-07,0.032,0.028,0.5,0.008,50,1800,9,700,3,200,350,0.388888889,2,2,10.3,4.9,16.7
2014-04-08,0.046,0.023,0.4,0.008,37,1910,9.333333333,743.3333333,3.333333333,204.9259259,348.3333333,0.389743027,2.168253968,2.165079365,11.9,5.7,19.7
2014-04-09,0.054,0.015,0.5,0.007,59,1820,10,1120,5,182,320,0.615384615,3.5,2.5,10.3,7,15.3
2014-04-10,0.053,0.018,0.5,0.008,59,1720,8,370,2,215,350,0.215116279,1.057142857,1.942857143,12.5,7.2,20
2014-04-11,0.052,0.018,0.6,0.008,62,1850,9,800,4,205.5555556,300,0.432432432,2.666666667,2.333333333,13.6,10.1,18.7
2014-04-12,0.07,0.006,0.8,0.01,72,2030,10,350,2,203,350,0.172413793,1,2,14.3,11.1,17.2
2014-04-13,0.05,0.027,0.6,0.008,70,1780,8,750,3,222.5,350,0.421348315,2.142857143,1.857142857,17.2,13.2,24.3
2014-04-14,0.046,0.03,0.5,0.008,59,1300,7,800,4,185.7142857,350,0.615384615,2.285714286,2.714285714,16.3,12.1,22.4
2014-04-15,0.036,0.026,0.5,0.009,61,2200,12,950,5,183.3333333,250,0.431818182,3.8,2.2,12.9,9.3,16.8
2014-04-16,0.04,0.025,0.7,0.011,122,1250,7,600,3,178.5714286,250,0.48,2.4,1.6,14,10,19.4
2014-04-17,0.054,0.024,0.6,0.008,58,1280,7,750,4,182.8571429,350,0.5859375,2.142857143,2.857142857,14.7,8.4,20.9
2014-04-18,0.044,0.025,0.5,0.007,60,2330,11,750,3,211.8181818,400,0.321888412,1.875,2.125,15.9,12,23
2014-04-19,0.032,0.026,0.4,0.006,44,1550,8,700,3,193.75,350,0.451612903,2,2,14,11.4,18.4
2014-04-20,0.02,0.04,0.3,0.006,39,750,5,300,2,150,200,0.4,1.5,1.5,14.6,10,21.6
2014-04-21,0.034,0.034,0.5,0.007,53,1450,8,350,2,181.25,250,0.24137931,1.4,1.6,15.1,9.8,21.4
2014-04-22,0.042,0.031,0.5,0.008,53,2050,10,850,4,205,350,0.414634146,2.428571429,2.571428571,16,9.6,23.3
2014-04-23,0.04,0.04,0.6,0.01,76,2000,10,700,4,200,350,0.35,2,3,17.2,10.4,24.9
2014-04-24,0.045,0.033,0.7,0.009,100,1250,7,600,3,178.5714286,200,0.48,3,1,18.6,12.1,26.2
